"","ForeignInvestment","ElectricityAccess","RenewableEnergy","CO2Emission","Inflation","MobileSubscriptions","InternetUse","Exports","Imports","GDP","MortalityMale","MortalityFemale","BirthRate","DeathRate","MortalityInfant","LifeExpectancy","FertilityRate","PopulationGrowth","UrbanPopulation"
"1",7.56815984822931,93.3562921509542,5.46471590573899,24.6705288731078,2.07773902,129.636369001367,62,61.5024483891343,74.8163425163962,24271.9404205267,76.722,123.598,11.26,7.919,10.2741926792866,75.016,1.776,0.212680144365572,43.059
"2",0.340096812635776,42.7,14.8398059645804,0.293836993688923,0.892536936,35.4677664438775,4,10.0238497500877,44.9434783455166,553.300289383064,228.971,271.299,39.232,8.095,65.7,61.226,5.816,2.81261695888044,24.689
"3",-3.9131507829016,33.514949798584,54.1938366242148,1.24340558491456,14.4705412,40.2384025319555,2.8,62.3877389982541,42.9499678492659,3529.05348173757,233.617,306.825,45.314,10.45,75.4,58.192,6.162,3.57009863798221,40.097
"4",9.13779048463422,100,37.1153297675702,1.57857358391855,3.552267388,91.5609287457172,45,27.9794712356154,48.5640003135005,4094.35883191918,55.601,92.752,11.819,6.776,14.8,76.652,1.653,-0.49646196338738,52.163
"5",3.03462004472869,100,0.108121924887818,19.4436902679391,0.878936756,132.105385721423,68,77.7130352393658,79.0328911819714,35049.1483168035,61.349,87.243,11.656,1.474,7.3,76.344,1.869,7.58709832289201,84.055
"6",2.67516171886537,98.82,8.96144595214523,4.55849961171786,10.78011543,138.468978509039,45,18.9338234053709,16.0371898581987,10276.2604977053,79.04,161.41,18.154,7.637,12.9,75.595,2.37,1.0350371425283,90.966
"7",5.71603784546004,99.8,9.35981700562644,1.46562189488728,8.181575544,134.339110370759,25,20.8300947224855,45.3171919668174,3218.38165488465,83.191,189.182,15.065,9.757,16.2,73.331,1.693,-0.391023921304488,63.58
"8",8.3888765393078,94.2470092773438,0,5.53956750932274,3.370025402,177.443720222689,47,45.4531840092761,58.9108987097428,12174.6978594572,113.97,161.646,17.308,5.941,7.4,75.412,2.13,1.14747171215348,26.239
"9",3.08088628498029,100,8.10902729265093,17.7408450531619,2.845225682,101.71760805032,76,19.4337144742075,20.4048067526366,51874.0804819957,45.705,78.636,13.7,6.5,4,81.6951219512195,1.928,1.55548958906995,88.733
"10",-5.61520909859131,100,30.6592165744001,8.07113180231399,1.813535031,145.553795867252,75.17,51.2621603273359,47.7576359096203,46858.0432733717,48.679,100.294,9.4,9.2,3.5,80.5804878048781,1.44,0.240394299500766,65.852
"11",6.33804472365477,99.9656753540039,4.44973428535868,3.38822587905988,5.667923129,100.749032073997,46,54.3047215353821,20.6812669257035,5842.80578358576,89.375,182.472,18.3,5.9,34.1,70.987,1.92,1.18978770786007,53.401
"12",0.0385118006374111,5.3,96.7578246382942,0.0242600317328871,6.401249024,19.140440268144,1,8.91664261432878,39.1790536206786,231.194325649216,292.259,347.666,43.736,12.319,60.9,54.861,6.256,3.2211828553465,10.641
"13",23.0567040166151,100,5.83739147556669,10.1714652153634,2.189218922,111.110074022243,75,76.4484573425673,74.6517191841698,44380.1766327308,59.248,102.017,11.9,9.7,3.7,80.1829268292683,1.86,0.913639391631709,97.641
"14",0.766902231818812,34.2,48.1172541013029,0.553283259010318,2.307356822,76.9074335226348,3.13,23.7877295637564,37.2052604136493,757.695907409377,231.638,278.869,39.278,10.093,70.8,59.319,5.362,2.80610884361564,41.854
"15",0.432438271638231,13.1,81.4540237382329,0.125717252121518,-0.764230735,36.5765500088849,2.4,19.2267419676943,29.640088938434,575.446452687734,265.826,296.047,42.314,10.645,66.2,57.096,5.868,3.01924468828771,25.665
"16",1.06893486111064,55.26,41.0508417943633,0.393936699015154,8.126676392,44.6429759407979,3.7,16.0241126856916,21.7787299851405,757.671757176894,123.372,159.417,21.224,5.614,39.1,70.198,2.328,1.11988788804906,30.462
