MBS DATA,,,,,,,,,,
Trade date,Contractual settlement date,Trade amount,Agency,Coupon,Term,CUSIP,Transaction category,Price,Primary dealer,Investment manager
Mar 12 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.36,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 12 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.56,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 12 2010,Apr 13 2010,500.0,FNMA,5.0,30 YR,01F05064,Purchase,103.56,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 12 2010,Mar 16 2010,500.0,FNMA,5.0,30 YR,01F05063,Sale,103.96,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 12 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.14,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 12 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.34,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 12 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.20,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 12 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.42,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 12 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.45,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 12 2010,Apr 13 2010,100.0,FNMA,4.0,30 YR,01F04064,Purchase,97.68,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 12 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.17,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 12 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.45,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 12 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.57,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 12 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.14,"Goldman, Sachs & Co.",Wellington Management Company
Mar 12 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.20,J.P. Morgan Securities LLC,Wellington Management Company
Mar 12 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.16,Morgan Stanley & Co. Incorporated,Wellington Management Company
Mar 12 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.45,Morgan Stanley & Co. Incorporated,Wellington Management Company
Mar 12 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.45,Mizuho Securities USA Inc.,Wellington Management Company
Mar 12 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.41,"Nomura Securities International, Inc.",Wellington Management Company
Mar 12 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.34,RBS Securities Inc.,Wellington Management Company
Mar 12 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.35,UBS Securities LLC,Wellington Management Company
Mar 12 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.22,UBS Securities LLC,Wellington Management Company
Mar 15 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.45,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 15 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.10,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 15 2010,Apr 13 2010,100.0,FHLMC,5.0,30 YR,02R05064,Purchase,103.94,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 15 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.03,Citigroup Global Markets Inc.,Wellington Management Company
Mar 15 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.14,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 15 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.18,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 15 2010,Apr 13 2010,100.0,FHLMC,5.0,30 YR,02R05064,Purchase,103.99,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 15 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.11,"Goldman, Sachs & Co.",Wellington Management Company
Mar 15 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.12,"Goldman, Sachs & Co.",Wellington Management Company
Mar 15 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.09,J.P. Morgan Securities LLC,Wellington Management Company
Mar 15 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.26,Morgan Stanley & Co. Incorporated,Wellington Management Company
Mar 15 2010,Apr 13 2010,100.0,FHLMC,5.0,30 YR,02R05064,Purchase,103.95,Morgan Stanley & Co. Incorporated,Wellington Management Company
Mar 15 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.14,Mizuho Securities USA Inc.,Wellington Management Company
Mar 15 2010,Apr 13 2010,100.0,FHLMC,5.0,30 YR,02R05064,Purchase,103.95,Mizuho Securities USA Inc.,Wellington Management Company
Mar 15 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.15,"Nomura Securities International, Inc.",Wellington Management Company
Mar 15 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.47,RBS Securities Inc.,Wellington Management Company
Mar 15 2010,Apr 13 2010,100.0,FHLMC,5.0,30 YR,02R05064,Purchase,103.96,RBS Securities Inc.,Wellington Management Company
Mar 15 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.09,UBS Securities LLC,Wellington Management Company
Mar 15 2010,Apr 13 2010,100.0,FHLMC,5.0,30 YR,02R05064,Purchase,103.96,UBS Securities LLC,Wellington Management Company
Mar 15 2010,Apr 13 2010,100.0,FHLMC,5.0,30 YR,02R05064,Purchase,103.98,UBS Securities LLC,Wellington Management Company
Mar 16 2010,May 13 2010,100.0,FNMA,4.5,30 YR,01F04265,Purchase,100.58,Barclays Capital Inc.,FRBNY
Mar 16 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.61,Barclays Capital Inc.,FRBNY
Mar 16 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.48,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",FRBNY
Mar 16 2010,May 13 2010,100.0,FNMA,4.5,30 YR,01F04265,Purchase,100.48,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",FRBNY
Mar 16 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.17,Cantor Fitzgerald & Co.,FRBNY
Mar 16 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.64,Credit Suisse Securities (USA) LLC,FRBNY
Mar 16 2010,May 13 2010,100.0,FNMA,4.5,30 YR,01F04265,Purchase,100.48,Credit Suisse Securities (USA) LLC,FRBNY
Mar 16 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.31,Credit Suisse Securities (USA) LLC,FRBNY
Mar 16 2010,Apr 13 2010,100.0,FHLMC,4.0,30 YR,02R04064,Purchase,97.87,Credit Suisse Securities (USA) LLC,FRBNY
Mar 16 2010,May 13 2010,100.0,FHLMC,5.0,30 YR,02R05065,Purchase,103.55,Credit Suisse Securities (USA) LLC,FRBNY
Mar 16 2010,May 13 2010,100.0,FNMA,4.5,30 YR,01F04265,Purchase,100.51,"Goldman, Sachs & Co.",FRBNY
Mar 16 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.34,"Goldman, Sachs & Co.",FRBNY
Mar 16 2010,May 13 2010,100.0,FHLMC,5.0,30 YR,02R05065,Purchase,103.59,"Goldman, Sachs & Co.",FRBNY
Mar 16 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.59,Morgan Stanley & Co. Incorporated,FRBNY
Mar 16 2010,May 13 2010,100.0,FHLMC,4.5,30 YR,02R04265,Purchase,100.66,Morgan Stanley & Co. Incorporated,FRBNY
Mar 16 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.39,Morgan Stanley & Co. Incorporated,FRBNY
Mar 16 2010,May 13 2010,100.0,FNMA,4.5,30 YR,01F04265,Purchase,100.57,"Nomura Securities International, Inc.",FRBNY
Mar 16 2010,May 13 2010,100.0,FNMA,4.5,30 YR,01F04265,Purchase,100.58,"RBC Capital Markets, LLC",FRBNY
Mar 16 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.48,UBS Securities LLC,FRBNY
Mar 16 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.40,UBS Securities LLC,FRBNY
Mar 17 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.51,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 17 2010,Apr 20 2010,100.0,GNMA,5.0,30 YR,21H05064,Purchase,104.20,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.46,Citigroup Global Markets Inc.,Wellington Management Company
Mar 17 2010,Apr 20 2010,100.0,GNMA,5.0,30 YR,21H05064,Purchase,104.21,Citigroup Global Markets Inc.,Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.40,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.41,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.47,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.29,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.29,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.46,"Goldman, Sachs & Co.",Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.25,"Goldman, Sachs & Co.",Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.40,J.P. Morgan Securities LLC,Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.24,J.P. Morgan Securities LLC,Wellington Management Company
Mar 17 2010,Apr 20 2010,100.0,GNMA,5.0,30 YR,21H05064,Purchase,104.23,J.P. Morgan Securities LLC,Wellington Management Company
Mar 17 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.64,Morgan Stanley & Co. Incorporated,Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.45,"Nomura Securities International, Inc.",Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.49,RBS Securities Inc.,Wellington Management Company
Mar 17 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.39,UBS Securities LLC,Wellington Management Company
Mar 17 2010,Apr 19 2010,100.0,FHLMC,4.5,15 YR,02R04244,Purchase,104.16,UBS Securities LLC,Wellington Management Company
Mar 17 2010,Apr 20 2010,100.0,GNMA,5.0,30 YR,21H05064,Purchase,104.21,UBS Securities LLC,Wellington Management Company
Mar 18 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.59,Barclays Capital Inc.,Wellington Management Company
Mar 18 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.48,Barclays Capital Inc.,Wellington Management Company
Mar 18 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.56,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 18 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.26,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 18 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.40,Citigroup Global Markets Inc.,Wellington Management Company
Mar 18 2010,Apr 20 2010,100.0,GNMA,5.0,30 YR,21H05064,Purchase,104.25,Citigroup Global Markets Inc.,Wellington Management Company
Mar 18 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.28,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 18 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.47,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 18 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.28,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 18 2010,Apr 20 2010,100.0,GNMA,5.0,30 YR,21H05064,Purchase,104.25,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 18 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.29,"Goldman, Sachs & Co.",Wellington Management Company
Mar 18 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.28,J.P. Morgan Securities LLC,Wellington Management Company
Mar 18 2010,Apr 20 2010,100.0,GNMA,5.0,30 YR,21H05064,Purchase,104.27,Morgan Stanley & Co. Incorporated,Wellington Management Company
Mar 18 2010,Apr 20 2010,260.0,GNMA,5.0,30 YR,01N05064,Purchase,104.44,Morgan Stanley & Co. Incorporated,Wellington Management Company
Mar 18 2010,Mar 22 2010,260.0,GNMA,5.0,30 YR,01N05063,Sale,104.82,Morgan Stanley & Co. Incorporated,Wellington Management Company
Mar 18 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.34,UBS Securities LLC,Wellington Management Company
Mar 18 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.39,UBS Securities LLC,Wellington Management Company
Mar 18 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.48,UBS Securities LLC,Wellington Management Company
Mar 19 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.57,Citigroup Global Markets Inc.,FRBNY
Mar 19 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.30,Citigroup Global Markets Inc.,FRBNY
Mar 19 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.30,Citigroup Global Markets Inc.,FRBNY
Mar 19 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.13,Credit Suisse Securities (USA) LLC,FRBNY
Mar 19 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.30,Credit Suisse Securities (USA) LLC,FRBNY
Mar 19 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.15,Deutsche Bank Securities Inc.,FRBNY
Mar 19 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.33,"Goldman, Sachs & Co.",FRBNY
Mar 19 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.30,"Goldman, Sachs & Co.",FRBNY
Mar 19 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.29,J.P. Morgan Securities LLC,FRBNY
Mar 19 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.09,Morgan Stanley & Co. Incorporated,FRBNY
Mar 19 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.23,Morgan Stanley & Co. Incorporated,FRBNY
Mar 19 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.50,"Nomura Securities International, Inc.",FRBNY
Mar 19 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.27,"Nomura Securities International, Inc.",FRBNY
Mar 19 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.17,RBS Securities Inc.,FRBNY
Mar 19 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.34,RBS Securities Inc.,FRBNY
Mar 19 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.34,UBS Securities LLC,FRBNY
Mar 22 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.32,Barclays Capital Inc.,Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.36,BNP Paribas Securities Corp.,Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.34,Citigroup Global Markets Inc.,Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.41,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.42,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.27,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.31,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.35,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.36,"Goldman, Sachs & Co.",Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.17,"Goldman, Sachs & Co.",Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.25,J.P. Morgan Securities LLC,Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.25,Morgan Stanley & Co. Incorporated,Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.25,RBS Securities Inc.,Wellington Management Company
Mar 22 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.59,UBS Securities LLC,Wellington Management Company
Mar 22 2010,May 18 2010,100.0,FNMA,4.5,15 YR,01F04245,Purchase,103.95,UBS Securities LLC,Wellington Management Company
Mar 22 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.39,UBS Securities LLC,Wellington Management Company
Mar 23 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.71,Barclays Capital Inc.,FRBNY
Mar 23 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.38,Barclays Capital Inc.,FRBNY
Mar 23 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.36,Barclays Capital Inc.,FRBNY
Mar 23 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.39,Barclays Capital Inc.,FRBNY
Mar 23 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.39,Citigroup Global Markets Inc.,FRBNY
Mar 23 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.46,Citigroup Global Markets Inc.,FRBNY
Mar 23 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.53,Citigroup Global Markets Inc.,FRBNY
Mar 23 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.39,Credit Suisse Securities (USA) LLC,FRBNY
Mar 23 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.45,Credit Suisse Securities (USA) LLC,FRBNY
Mar 23 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.40,"Goldman, Sachs & Co.",FRBNY
Mar 23 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.39,J.P. Morgan Securities LLC,FRBNY
Mar 23 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.45,Morgan Stanley & Co. Incorporated,FRBNY
Mar 23 2010,May 18 2010,100.0,FNMA,4.0,15 YR,01F04045,Purchase,101.65,"Nomura Securities International, Inc.",FRBNY
Mar 23 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.39,"Nomura Securities International, Inc.",FRBNY
Mar 23 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.48,"RBC Capital Markets, LLC",FRBNY
Mar 23 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.42,UBS Securities LLC,FRBNY
Mar 24 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,102.89,Barclays Capital Inc.,Wellington Management Company
Mar 24 2010,Jun 17 2010,100.0,FNMA,4.0,15 YR,01F04046,Purchase,101.10,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,99.84,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,99.99,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,102.80,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,99.65,"Goldman, Sachs & Co.",Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.06,"Goldman, Sachs & Co.",Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.04,"Goldman, Sachs & Co.",Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,103.11,"Goldman, Sachs & Co.",Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,99.96,J.P. Morgan Securities LLC,Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,99.66,"Nomura Securities International, Inc.",Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,100.00,"Nomura Securities International, Inc.",Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,99.69,RBS Securities Inc.,Wellington Management Company
Mar 24 2010,Jun 17 2010,100.0,FNMA,4.0,15 YR,01F04046,Purchase,101.12,UBS Securities LLC,Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,99.98,UBS Securities LLC,Wellington Management Company
Mar 24 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,100.08,UBS Securities LLC,Wellington Management Company
Mar 25 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,99.25,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",FRBNY
Mar 25 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,102.47,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",FRBNY
Mar 25 2010,Jun 14 2010,100.0,FHLMC,4.5,30 YR,02R04266,Purchase,99.40,Citigroup Global Markets Inc.,FRBNY
Mar 25 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,99.39,Credit Suisse Securities (USA) LLC,FRBNY
Mar 25 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,99.41,Credit Suisse Securities (USA) LLC,FRBNY
Mar 25 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,102.45,J.P. Morgan Securities LLC,FRBNY
Mar 25 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,102.59,J.P. Morgan Securities LLC,FRBNY
Mar 25 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,99.25,Morgan Stanley & Co. Incorporated,FRBNY
Mar 25 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,102.46,"Nomura Securities International, Inc.",FRBNY
Mar 25 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,99.31,"RBC Capital Markets, LLC",FRBNY
Mar 25 2010,Jun 14 2010,100.0,FNMA,4.5,30 YR,01F04266,Purchase,99.34,UBS Securities LLC,FRBNY
Mar 25 2010,Jun 14 2010,100.0,FHLMC,5.0,30 YR,02R05066,Purchase,102.50,UBS Securities LLC,FRBNY
