     DATE              Volume
     19741213          14002860 
     19741216          15366950 
     19741217          16880090 
     19741218          18050730 
     19741219          15896530 
     19741220          15837970 
     19741223          18042920 
     19741224           9538050 
     19741226          11808900 
     19741227          13058386 
     19741230          18522000 
     19741231          20967050 
     19750102          14797450 
     19750103          15269200 
     19750106          17548540 
     19750107          14887900 
     19750108          15597000 
     19750109          16332340 
     19750110          25889820 
     19750113          19775460 
     19750114          16610600 
     19750115          16583000 
     19750116          17111030 
     19750117          14262930 
     19750120          13445940 
     19750121          14779880 
     19750122          15326790 
     19750123          17957480 
     19750124          20667550 
     19750127          32127070 
     19750128          31759600 
     19750129          27415180 
     19750130          29743256 
     19750131          24644380 
     19750203          25399660 
     19750204          25046070 
     19750205          25829850 
     19750206          32020110 
     19750207          19063110 
     19750210          16120610 
     19750211          16473380 
     19750212          19787740 
     19750213          35158320 
     19750214          23292550 
     19750218          23988960 
     19750219          22192778 
     19750220          22255650 
     19750221          24448120 
     19750224          19146610 
     19750225          20907110 
     19750226          18800810 
     19750227          16248730 
     19750228          17557790 
     19750303          24097030 
     19750304          34133840 
     19750305          24122650 
     19750306          21781920 
     19750307          25934670 
     19750310          25888620 
     19750311          31276690 
     19750312          21558870 
     19750313          18623450 
     19750314          24845800 
     19750317          26776130 
     19750318          29175770 
     19750319          19029200 
     19750320          20953360 
     19750321          15943760 
     19750324          17809740 
     19750325          18497000 
     19750326          18585520 
     19750327          18297450 
     19750331          16271700 
     19750401          14475586 
     19750402          15599830 
     19750403          13916410 
     19750404          14138030 
     19750407          13862570 
     19750408          14317980 
     19750409          18123460 
     19750410          24990000 
     19750411          20160620 
     19750414          26804470 
     19750415          29615070 
     19750416          22975020 
     19750417          32645700 
     19750418          22614890 
     19750421          23956130 
     19750422          26123710 
     19750423          20039840 
     19750424          19046270 
     19750425          20262610 
     19750428          17846590 
     19750429          17738270 
     19750430          18063160 
     19750501          20660420 
     19750502          25209830 
     19750505          22389130 
     19750506          25406560 
     19750507          22254110 
     19750508          22978270 
     19750509          28439940 
     19750512          22409270 
     19750513          24945420 
     19750514          29048070 
     19750515          27692060 
     19750516          16631500 
     19750519          17868180 
     19750520          18314650 
     19750521          17640860 
     19750522          17612320 
     19750523          17867830 
     19750527          17046130 
     19750528          21856170 
     19750529          18570990 
     19750530          22673940 
     19750602          28235310 
     19750603          26563150 
     19750604          24898360 
     19750605          21608400 
     19750606          22196820 
     19750609          20666710 
     19750610          21125550 
     19750611          18229300 
     19750612          15966010 
     19750613          16299190 
     19750616          16660990 
     19750617          19440400 
     19750618          15593130 
     19750619          21450490 
     19750620          26265120 
     19750623          20723610 
     19750624          26618730 
     19750625          21607410 
     19750626          24564290 
     19750627          18822450 
     19750630          19438580 
     19750701          20389330 
     19750702          18525510 
     19750703          18997790 
     19750707          15843990 
     19750708          18987930 
     19750709          26352190 
     19750710          28878950 
