  DATE     VOLUME   
 18900908    157236 
 18900909    150347 
 18900910     94439 
 18900911    261926 
 18900912    239911 
 18900913    119039 
 18900915    266598 
 18900916    234851 
 18900917    250941 
 18900918    194977 
 18900919    179025 
 18900920     93668 
 18900922    200627 
 18900923    218881 
 18900924    149908 
 18900925    174420 
 18900926    181963 
 18900927     88528 
 18900929    211059 
 18900930    133892 
 18901001    158744 
 18901002    144931 
 18901003    230877 
 18901004    182826 
 18901006    322783 
 18901007    200507 
 18901008    298094 
 18901009    342261 
 18901010    258225 
 18901011    100145 
 18901013    166716 
 18901014    261232 
 18901015    232656 
 18901016    199594 
 18901017    265294 
 18901018    117925 
 18901020    190281 
 18901021    178485 
 18901022    220794 
 18901023    185720 
 18901024    249957 
 18901025    181754 
 18901027    202504 
 18901028    178736 
 18901029    236584 
 18901030    224226 
 18901031    156616 
 18901101     70082 
 18901103    125771 
 18901104     C     
 18901105    245828 
 18901106    344365 
 18901107    555692 
 18901108    209611 
 18901110    522495 
 18901111    666513 
 18901112    605042 
 18901113    509201 
 18901114    452756 
 18901115    392704 
 18901117    313279 
 18901118    282240 
 18901119    303825 
 18901120    273079 
 18901121    329809 
 18901122    204536 
 18901124    401918 
 18901125    286120 
 18901126    248018 
 18901127     C     
 18901128    293335 
 18901129    121912 
 18901201    323029 
 18901202    328309 
 18901203    221000 
 18901204    246426 
 18901205    260144 
 18901206    203415 
 18901208    407662 
 18901209    310982 
 18901210    253375 
 18901211    227498 
 18901212    277546 
 18901213     98711 
 18901215    137070 
 18901216    202997 
 18901217    143054 
 18901218    185110 
 18901219     96673 
 18901220     49800 
 18901222     83708 
 18901223     97738 
 18901224     65340 
 18901225     C     
 18901226     88897 
 18901227     49562 
 18901229    158159 
 18901230    181976 
 18901231    125508 
 18910102    197251 
 18910103    100488 
 18910105    263896 
 18910106    221947 
 18910107    204903 
 18910108    214052 
 18910109    264119 
 18910110    160508 
 18910112    329167 
 18910113    329660 
 18910114    304506 
 18910115    272704 
 18910116    250954 
 18910117     98949 
 18910119    177707 
 18910120    123063 
 18910121     92917 
 18910122    109866 
 18910123    157022 
 18910124     81800 
 18910126    181422 
 18910127    198193 
 18910128    157764 
 18910129    229520 
 18910130    185602 
 18910131     58651 
 18910202    199895 
 18910203    131415 
 18910204    196527 
 18910205    180470 
 18910206    188353 
 18910207    109579 
 18910209    196937 
 18910210    172120 
 18910211    139616 
 18910212    168107 
 18910213    118311 
 18910214     40139 
 18910216    122847 
 18910217    156722 
 18910218    151625 
 18910219     77080 
 18910220     61402 
 18910221     34042 
 18910223     C     
 18910224     30078 
 18910225    117527 
 18910226    139429 
 18910227     96959 
 18910228     60077 
 18910302    162346 
 18910303    143591 
 18910304    163117 
 18910305    135276 
 18910306    234289 
 18910307    114427 
 18910309    168463 
 18910310    145990 
 18910311    114418 
 18910312     85372 
 18910313    144717 
 18910314    115271 
 18910316    196500 
 18910317    207283 
 18910318    118333 
 18910319     88674 
 18910320    122808 
 18910321     48115 
 18910323    127230 
 18910324     64184 
 18910325    107887 
 18910326     73235 
 18910327     C     
 18910328     38677 
 18910330    150958 
 18910331    110700 
 18910401     96252 
 18910402     72604 
 18910403    121987 
 18910404    110709 
 18910406    306887 
 18910407    232784 
 18910408    227187 
 18910409    384617 
 18910410    317517 
 18910411    114668 
 18910413    235460 
 18910414    172166 
 18910415    230278 
 18910416    201214 
 18910417    214719 
 18910418    112024 
 18910420    393524 
 18910421    324931 
 18910422    265382 
 18910423    404224 
 18910424    379662 
 18910425    233580 
 18910427    383183 
 18910428    327939 
 18910429    254722 
 18910430    318910 
 18910501    351278 
 18910502    109931 
 18910504    252228 
 18910505    271376 
 18910506    249856 
 18910507    258128 
 18910508    324406 
 18910509    161097 
 18910511    322559 
 18910512    270254 
 18910513    256707 
 18910514    204346 
 18910515    182664 
 18910516    210903 
 18910518    248283 
 18910519    325622 
 18910520    246170 
 18910521    231363 
 18910522    353786 
 18910523    179513 
 18910525    211319 
 18910526    161885 
 18910527    138626 
 18910528     94865 
 18910529    157182 
 18910531     C     
 18910601    228264 
 18910602    197181 
 18910603    154061 
 18910604    279160 
 18910605    169147 
 18910606     70158 
 18910608    138665 
 18910609    117107 
 18910610    103264 
 18910611    123254 
 18910612    114483 
 18910613    106351 
 18910615    186777 
 18910616    149445 
 18910617    119411 
 18910618    146879 
 18910619    144302 
 18910620     47801 
 18910622    134174 
 18910623    116802 
 18910624     80878 
 18910625     92761 
 18910626    171532 
 18910627     95384 
 18910629    236981 
 18910630    220103 
 18910701    194659 
 18910702     90780 
 18910703    126678 
 18910704     C     
 18910706    174716 
 18910707    114068 
 18910708     76240 
 18910709    112505 
 18910710    103621 
 18910711     48047 
 18910713     98790 
 18910714     74496 
 18910715     62812 
 18910716     57294 
 18910717     74173 
 18910718     67501 
 18910720    120676 
 18910721     77283 
 18910722     67547 
 18910723     79035 
 18910724     95812 
 18910725     66181 
 18910726    185362 
 18910727    185362 
 18910728    143816 
 18910730    145531 
 18910731    203076 
 18910801     68717 
 18910803    108728 
 18910804    136065 
 18910805    183267 
 18910806    178809 
 18910807    214826 
 18910808     56642 
 18910810    130636 
 18910811    139250 
 18910812    237117 
 18910813    210982 
 18910814    204169 
 18910815    127365 
 18910817    347219 
 18910818    323298 
 18910819    240157 
 18910820    230376 
 18910821    150223 
 18910822     81468 
 18910824    176288 
 18910825    280014 
 18910826    317531 
 18910827    294106 
 18910828    359898 
 18910829    258064 
 18910831    168590 
 18910901    441400 
 18910902    375835 
 18910903    366389 
 18910904    384179 
 18910905    188717 
 18910907     C     
 18910908    388850 
 18910909    398808 
 18910910    296504 
 18910911    308760 
 18910912    135619 
 18910914    273172 
 18910915    423154 
 18910916    513074 
 18910917    560331 
 18910918    729426 
 18910919    287488 
 18910921    717334 
 18910922    608516 
 18910923    518250 
 18910924    741453 
 18910925    625219 
 18910926    296041 
 18910928    461443 
 18910929    406948 
 18910930    399679 
 18911001    470093 
 18911002    657379 
 18911003    271027 
 18911005    492724 
 18911006    358911 
 18911007    292308 
 18911008    236911 
 18911009    224170 
 18911010     93424 
 18911012    260446 
 18911013    220747 
 18911014    230308 
 18911015    240767 
 18911016    276981 
 18911017    178362 
 18911019    158800 
 18911020    122700 
 18911021    255983 
 18911022    237916 
 18911023    222391 
 18911024     95727 
 18911026    156500 
 18911027    217602 
 18911028    191916 
 18911029    230878 
 18911030    186316 
 18911031     79993 
 18911102    247627 
 18911103     C     
 18911104    211294 
 18911105    262299 
 18911106    326535 
 18911107    208545 
 18911109    351828 
 18911110    369764 
 18911111    286774 
 18911112    239424 
 18911113    245466 
 18911114    131393 
 18911116    184246 
 18911117    109486 
 18911118    249654 
 18911119    146670 
 18911120    283147 
 18911121    174110 
 18911123    317595 
 18911124    195049 
 18911125    173364 
 18911126     C     
 18911127    212567 
 18911128     74330 
 18911130    159267 
 18911201    163355 
 18911202    185100 
 18911203    181631 
 18911204    187079 
 18911205    118234 
 18911207    254108 
 18911208    236942 
 18911209    311893 
 18911210    315408 
 18911211    182356 
 18911212    120318 
 18911214    238534 
 18911215    233765 
 18911216    244801 
 18911217    256749 
 18911218    351004 
 18911219    184963 
 18911221    395958 
 18911222    379563 
 18911223    363390 
 18911224    403581 
 18911225     C     
 18911226     C     
 18911228    446518 
 18911229    362759 
 18911230    269052 
 18911231    304201 
 18920102    217334 
 18920104    598884 
 18920105    548093 
 18920106    449984 
 18920107    659361 
 18920108    567362 
 18920109    298336 
 18920111    519571 
 18920112    349602 
 18920113    415165 
 18920114    357661 
 18920115    312176 
 18920116    123611 
 18920118    412174 
 18920119    486152 
 18920120    445797 
 18920121    410736 
 18920122    371857 
 18920123    162872 
 18920125    259686 
 18920126    412605 
 18920127    430806 
 18920128    336223 
 18920129    321594 
 18920130    165706 
 18920201    302595 
 18920202    277402 
 18920203    348725 
 18920204    408117 
 18920205    455211 
 18920206    357983 
 18920208    770797 
 18920209    536866 
 18920210    758502 
 18920211   1441088 
 18920212    978451 
 18920213    429889 
 18920215    660906 
 18920216    500495 
 18920217    413088 
 18920218    316588 
 18920219    463922 
 18920220    164532 
 18920222     C     
 18920223    318622 
 18920224    248727 
 18920225    266559 
 18920226    186011 
 18920227    141394 
 18920229    597609 
 18920301    326041 
 18920302    414813 
 18920303    583651 
 18920304    486841 
 18920305    386608 
 18920307    449682 
 18920308    375837 
 18920309    332782 
 18920310    199856 
 18920311    477969 
 18920312    224909 
 18920314    324896 
 18920315    257685 
 18920316    182899 
 18920317    215675 
 18920318    175835 
 18920319    106481 
 18920321    202246 
 18920322    259802 
