     DATE           Volume
     19641109       4558720 
     19641110       5016500 
     19641111       3788310 
     19641112       5254102 
     19641113       4862449 
     19641116       4869571 
     19641117       5919699 
     19641118       6560638 
     19641119       5566485 
     19641120       5205787 
     19641123       4860781 
     19641124       5074524 
     19641125       4796023 
     19641127       4072528 
     19641130       4885442 
     19641201       4941270 
     19641202       4931240 
     19641203       4244200 
     19641204       4337480 
     19641207       4767200 
     19641208       4994840 
     19641209       5114310 
     19641210       4788340 
     19641211       4534420 
     19641214       4335940 
     19641215       5340865 
     19641216       4614650 
     19641217       4854740 
     19641218       4630580 
     19641221       4469700 
     19641222       4524406 
     19641223       4486330 
     19641224       3604355 
     19641228       3988120 
     19641229       4445160 
     19641230       5614905 
     19641231       6474730 
     19650104       3930520 
     19650105       4107270 
     19650106       4847102 
     19650107       5076290 
     19650108       5336530 
     19650111       5447230 
     19650112       5398425 
     19650113       6160680 
     19650114       5813020 
     19650115       5335310 
     19650118       5550750 
     19650119       5554430 
     19650120       5547380 
     19650121       4779060 
     19650122       5434060 
     19650125       5374870 
     19650126       5759290 
     19650127       6007450 
     19650128       6732780 
     19650129       6941800 
     19650201       5685740 
     19650202       5463949 
     19650203       6140030 
     19650204       6232094 
     19650205       5685630 
     19650208       6006290 
     19650209       5691590 
     19650210       7218370 
     19650211       5802340 
     19650212       4955620 
     19650215       5761750 
     19650216       5000410 
     19650217       5513400 
     19650218       6056840 
     19650219       5557421 
     19650223       5878975 
     19650224       7155790 
     19650225       6680674 
     19650226       5802000 
     19650301       5780970 
     19650302       5728220 
     19650303       6601020 
     19650304       7302028 
     19650305       6119852 
     19650308       5251740 
     19650309       5210750 
     19650310       5096350 
     19650311       5767930 
     19650312       6374210 
     19650315       5997010 
     19650316       5481020 
     19650317       5116130 
     19650318       4987650 
     19650319       5043410 
     19650322       4920820 
     19650323       4823560 
     19650324       5420950 
     19650325       5459720 
     19650326       5020080 
     19650329       4591380 
     19650330       4268850 
     19650331       4466960 
     19650401       4892170 
     19650402       5058320 
     19650405       4911820 
     19650406       4613190 
     19650407       4425940 
     19650408       5766560 
     19650409       6579900 
     19650412       6037220 
     19650413       6691880 
     19650414       6586920 
     19650415       5834010 
     19650419       5705350 
     19650420       6481130 
     19650421       5587160 
     19650422       5990160 
     19650423       5858940 
     19650426       5414890 
     19650427       6322080 
     19650428       5679370 
     19650429       5509070 
     19650430       5190480 
     19650503       5335910 
     19650504       5724610 
     19650505       6350300 
     19650506       6335120 
     19650507       5816250 
     19650510       5604360 
     19650511       5151300 
     19650512       6302809 
     19650513       6459370 
     19650514       5868220 
     19650517       4984720 
     19650518       5134160 
     19650519       5863590 
     19650520       5749490 
     19650521       4659110 
     19650524       4786320 
     19650525       4945160 
     19650526       5327750 
     19650527       5534950 
     19650528       4274240 
     19650601       4830095 
     19650602       6786420 
     19650603       5722500 
     19650604       4528800 
